measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1995,22.69033956332883,24.93698124222188,20.67017400580787
Deaths,Sub-Saharan Africa,Male,All ages,Diabetes mellitus type 2,Number,1997,51406.7925772531,57912.87467043795,45922.426651427486
Deaths,Sub-Saharan Africa,Female,All ages,Diabetes mellitus type 2,Number,1997,44253.42553021356,48987.154849542625,39775.714643801904
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus type 2,Number,1997,95660.21810746663,104753.1865516652,88302.88157202382
Deaths,Sub-Saharan Africa,Male,All ages,Diabetes mellitus type 2,Rate,1997,17.430596059991785,19.63662532604701,15.571001980968282
Deaths,Sub-Saharan Africa,Female,All ages,Diabetes mellitus type 2,Rate,1997,14.76719714424495,16.346824331258954,13.273002319271965
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus type 2,Rate,1997,16.08825574350261,17.61752260795319,14.850889635469644
Deaths,Sub-Saharan Africa,Male,Age-standardized,Diabetes mellitus type 2,Rate,1997,49.309037209363545,55.36650452814146,44.21679948042085
Deaths,Sub-Saharan Africa,Female,Age-standardized,Diabetes mellitus type 2,Rate,1997,39.79293756248116,44.00196427555642,35.803923284870685
Deaths,Sub-Saharan Africa,Both,Age-standardized,Diabetes mellitus type 2,Rate,1997,44.276367995972294,48.37427774685743,40.83435866933261
Deaths,North Africa and Middle East,Male,All ages,Ischemic heart disease,Number,1995,251707.61569172944,271750.8814321403,230866.42144645363
Deaths,North Africa and Middle East,Female,All ages,Ischemic heart disease,Number,1995,179881.68327341674,203451.7152928659,160603.4816404993
Deaths,North Africa and Middle East,Both,All ages,Ischemic heart disease,Number,1995,431589.29896514607,465519.48624561727,400888.8029991357
Deaths,North Africa and Middle East,Male,All ages,Ischemic heart disease,Rate,1995,129.29516375355246,139.59082890035629,118.58962504604388
Deaths,North Africa and Middle East,Female,All ages,Ischemic heart disease,Rate,1995,97.11799431972418,109.84343803430863,86.70970681312808
Deaths,North Africa and Middle East,Both,All ages,Ischemic heart disease,Rate,1995,113.60708299306978,122.53851296963683,105.5258034027233
Deaths,North Africa and Middle East,Male,Age-standardized,Ischemic heart disease,Rate,1995,299.533213774171,322.16641995679646,273.482062414267
Deaths,North Africa and Middle East,Female,Age-standardized,Ischemic heart disease,Rate,1995,227.0067174818629,256.07391203581943,202.31396007872456
Deaths,North Africa and Middle East,Both,Age-standardized,Ischemic heart disease,Rate,1995,263.39073737609647,283.6898037145008,243.23646447143798
Deaths,High SDI,Male,All ages,Ischemic heart disease,Number,1997,828648.1141315231,847078.3713915164,785565.5277168634
Deaths,High SDI,Female,All ages,Ischemic heart disease,Number,1997,804481.8802991963,856455.4261427602,695948.6051538186
Deaths,High SDI,Both,All ages,Ischemic heart disease,Number,1997,1633129.9944307199,1704465.1673015675,1481514.132870682
Deaths,High SDI,Male,All ages,Ischemic heart disease,Rate,1997,181.4365033816245,185.47189714726613,172.00336318326063
Deaths,High SDI,Female,All ages,Ischemic heart disease,Rate,1997,171.9246478791795,183.03183846607456,148.73016013558527
Deaths,High SDI,Both,All ages,Ischemic heart disease,Rate,1997,176.6229073392111,184.3378018491159,160.2256613399373
Deaths,High SDI,Male,Age-standardized,Ischemic heart disease,Rate,1997,169.31505126131063,173.8535994429515,158.9659690259766
Deaths,High SDI,Female,Age-standardized,Ischemic heart disease,Rate,1997,95.7509559362929,101.56600722995843,83.64023402840222
Deaths,High SDI,Both,Age-standardized,Ischemic heart disease,Rate,1997,126.75096576263486,132.30991188973218,115.13191640233548
Deaths,Low SDI,Male,All ages,Ischemic heart disease,Number,1998,160252.51053906506,175807.06220179147,143745.3738019345
Deaths,Low SDI,Female,All ages,Ischemic heart disease,Number,1998,119318.54371020613,138292.3031202958,101539.3563923137
Deaths,Low SDI,Both,All ages,Ischemic heart disease,Number,1998,279571.0542492711,305716.978852603,251604.9622404551
Deaths,Low SDI,Male,All ages,Ischemic heart disease,Rate,1998,51.560980691123866,56.56563200824266,46.249836699021174
Deaths,Low SDI,Female,All ages,Ischemic heart disease,Rate,1998,39.02518937033955,45.23088490618502,33.21019925768243
Deaths,Low SDI,Both,All ages,Ischemic heart disease,Rate,1998,45.344468489557585,49.58515448435674,40.80856407958542
Deaths,Low SDI,Male,Age-standardized,Ischemic heart disease,Rate,1998,135.32496493894928,148.36922464122196,120.42424350418787
Deaths,Low SDI,Female,Age-standardized,Ischemic heart disease,Rate,1998,107.72340994128699,123.75066363930418,92.84966562134647
Deaths,Low SDI,Both,Age-standardized,Ischemic heart disease,Rate,1998,121.68816715757802,132.39789047434053,109.56609700869787
Deaths,Low SDI,Male,All ages,Diabetes mellitus type 2,Number,1994,42098.45112473911,47870.56183074181,37373.76326189456
Deaths,Low SDI,Female,All ages,Diabetes mellitus type 2,Number,1994,34101.18371750224,38423.8358838753,30379.94755227903
Deaths,Low SDI,Both,All ages,Diabetes mellitus type 2,Number,1994,76199.63484224136,84478.4694943533,69513.43996205725
Deaths,Low SDI,Male,All ages,Diabetes mellitus type 2,Rate,1994,15.07630622427811,17.14341573161562,13.384300007153525
Deaths,Low SDI,Female,All ages,Diabetes mellitus type 2,Rate,1994,12.403552445004916,13.975821703787393,11.050034974234375
Deaths,Low SDI,Both,All ages,Diabetes mellitus type 2,Rate,1994,13.75031102668132,15.244236183155957,12.543779533743368
Deaths,Low SDI,Male,Age-standardized,Diabetes mellitus type 2,Rate,1994,38.96570928145694,44.21767797797986,34.2103096599236
Deaths,Low SDI,Female,Age-standardized,Diabetes mellitus type 2,Rate,1994,32.37109536792171,36.440134614929676,28.732286783391004
Deaths,Low SDI,Both,Age-standardized,Diabetes mellitus type 2,Rate,1994,35.652704505820275,39.46097023830096,32.45151197903249
Deaths,High SDI,Male,All ages,Diabetes mellitus type 2,Number,1997,71163.85289904517,73146.41033517043,67897.56944982581
Deaths,High SDI,Female,All ages,Diabetes mellitus type 2,Number,1997,90180.30869580443,95221.50696693712,80528.30331727739
Deaths,High SDI,Both,All ages,Diabetes mellitus type 2,Number,1997,161344.16159484978,168105.9356425733,148425.79440798814
Deaths,High SDI,Male,All ages,Diabetes mellitus type 2,Rate,1997,15.58166900639044,16.015759524222368,14.866500483137672
Deaths,High SDI,Female,All ages,Diabetes mellitus type 2,Rate,1997,19.27230208391476,20.349649204935396,17.209586108989313
Deaths,High SDI,Both,All ages,Diabetes mellitus type 2,Rate,1997,17.449361043070788,18.18064648584174,16.052240435158446
Deaths,High SDI,Male,Age-standardized,Diabetes mellitus type 2,Rate,1997,13.990973693741655,14.402519908216961,13.267567433680773
Deaths,High SDI,Female,Age-standardized,Diabetes mellitus type 2,Rate,1997,11.443311194049713,12.031818850181082,10.335130358877999
Deaths,High SDI,Both,Age-standardized,Diabetes mellitus type 2,Rate,1997,12.545338144103452,13.061908955852394,11.559765545071
Deaths,"Central Europe, Eastern Europe, and Central Asia",Male,All ages,Ischemic heart disease,Number,1997,717045.8739400858,726288.7854987411,701100.6879722583
Deaths,"Central Europe, Eastern Europe, and Central Asia",Female,All ages,Ischemic heart disease,Number,1997,819630.0882411172,841081.7212129096,771806.3399516294
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Ischemic heart disease,Number,1997,1536675.9621812026,1565345.5708783597,1473132.1286511754
Deaths,"Central Europe, Eastern Europe, and Central Asia",Male,All ages,Ischemic heart disease,Rate,1997,357.5661286958015,362.1752509626177,349.61481257355405
Deaths,"Central Europe, Eastern Europe, and Central Asia",Female,All ages,Ischemic heart disease,Rate,1997,373.05149106806954,382.81511953996386,351.28469545647533
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Ischemic heart disease,Rate,1997,365.6620843003093,372.4842049882624,350.54141398017197
Deaths,"Central Europe, Eastern Europe, and Central Asia",Male,Age-standardized,Ischemic heart disease,Rate,1997,446.2852731604932,453.8450014314542,431.4548814263389
Deaths,"Central Europe, Eastern Europe, and Central Asia",Female,Age-standardized,Ischemic heart disease,Rate,1997,274.6846845575549,282.63196589154666,257.2855171953381
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Ischemic heart disease,Rate,1997,341.6034641637961,349.30309265621185,324.5739568128635
Deaths,Middle SDI,Male,All ages,Ischemic heart disease,Number,1995,687905.6187748311,720426.9652400443,649292.836319055
Deaths,Middle SDI,Female,All ages,Ischemic heart disease,Number,1995,525911.0118913335,568119.8544061097,489784.88955832314
Deaths,Middle SDI,Both,All ages,Ischemic heart disease,Number,1995,1213816.630666164,1273305.784130263,1150755.4114560052
Deaths,Middle SDI,Male,All ages,Ischemic heart disease,Rate,1995,72.95006184085071,76.39884052652329,68.85530699204901
Deaths,Middle SDI,Female,All ages,Ischemic heart disease,Rate,1995,57.953088203324114,62.60431762790306,53.972147879447405
Deaths,Middle SDI,Both,All ages,Ischemic heart disease,Rate,1995,65.59544718986092,68.81028007799013,62.187577524936266
Deaths,Middle SDI,Male,Age-standardized,Ischemic heart disease,Rate,1995,148.4480891685661,155.6624641157554,139.13040338066983
Deaths,Middle SDI,Female,Age-standardized,Ischemic heart disease,Rate,1995,107.12990147162046,116.15660472253464,98.56458053047305
Deaths,Middle SDI,Both,Age-standardized,Ischemic heart disease,Rate,1995,126.77251228707802,133.73984584762903,118.70436774736285
Deaths,"Central Europe, Eastern Europe, and Central Asia",Male,All ages,Diabetes mellitus type 2,Number,1994,15139.89831651287,15567.147459888783,14694.63200159232
Deaths,"Central Europe, Eastern Europe, and Central Asia",Female,All ages,Diabetes mellitus type 2,Number,1994,25815.60265110897,26524.777872020637,24898.84232537861
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus type 2,Number,1994,40955.500967621854,41971.72628791471,39598.02596069905
Deaths,"Central Europe, Eastern Europe, and Central Asia",Male,All ages,Diabetes mellitus type 2,Rate,1994,7.494956437182522,7.706464708273966,7.2745288250872315
Deaths,"Central Europe, Eastern Europe, and Central Asia",Female,All ages,Diabetes mellitus type 2,Rate,1994,11.690566916789692,12.011716125965352,11.275413024027534
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus type 2,Rate,1994,9.686150400999612,9.926492017170828,9.365101780618978
Deaths,"Central Europe, Eastern Europe, and Central Asia",Male,Age-standardized,Diabetes mellitus type 2,Rate,1994,8.241209846695893,8.50340714954829,7.97577827056077
Deaths,"Central Europe, Eastern Europe, and Central Asia",Female,Age-standardized,Diabetes mellitus type 2,Rate,1994,8.260125554515723,8.485982667502029,7.969556622040032
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Diabetes mellitus type 2,Rate,1994,8.286192565652584,8.497828721661552,7.997400020507529
Deaths,High-income,Male,All ages,Diabetes mellitus type 2,Number,1994,74259.11570470393,76166.10271826928,71057.94352164873
Deaths,High-income,Female,All ages,Diabetes mellitus type 2,Number,1994,101385.8976194841,106971.95480965644,90227.35034256562
Deaths,High-income,Both,All ages,Diabetes mellitus type 2,Number,1994,175645.01332418786,182980.8927637821,160798.17302525448
Deaths,High-income,Male,All ages,Diabetes mellitus type 2,Rate,1994,16.243453146453497,16.660587849873924,15.543228131979038
Deaths,High-income,Female,All ages,Diabetes mellitus type 2,Rate,1994,21.295439611702157,22.468754109614807,18.95166029653756
Deaths,High-income,Both,All ages,Diabetes mellitus type 2,Rate,1994,18.82067970742145,19.606732409356276,17.229814013911966
Deaths,High-income,Male,Age-standardized,Diabetes mellitus type 2,Rate,1994,14.376104929117036,14.784510635527967,13.634921346905323
Deaths,High-income,Female,Age-standardized,Diabetes mellitus type 2,Rate,1994,12.350563630589303,12.977826206485767,11.098644382332065
Deaths,High-income,Both,Age-standardized,Diabetes mellitus type 2,Rate,1994,13.266115809424056,13.80872243306105,12.16200138780862
Deaths,Low-middle SDI,Male,All ages,Ischemic heart disease,Number,1995,492341.84523378906,528205.9395202139,453390.2962215299
Deaths,Low-middle SDI,Female,All ages,Ischemic heart disease,Number,1995,367778.9357999362,405632.4998744841,330045.76625595056
Deaths,Low-middle SDI,Both,All ages,Ischemic heart disease,Number,1995,860120.7810337251,911340.6869110758,807270.2351668006
Deaths,Low-middle SDI,Male,All ages,Ischemic heart disease,Rate,1995,75.96104477437052,81.49434262068654,69.95139845404545
Deaths,Low-middle SDI,Female,All ages,Ischemic heart disease,Rate,1995,58.79770788055008,64.84944871190562,52.76521481395038
Deaths,Low-middle SDI,Both,All ages,Ischemic heart disease,Rate,1995,67.53200011789161,71.55350822003338,63.38246304307949
Deaths,Low-middle SDI,Male,Age-standardized,Ischemic heart disease,Rate,1995,157.059452374508,169.54570037784057,144.31313045161525
Deaths,Low-middle SDI,Female,Age-standardized,Ischemic heart disease,Rate,1995,125.23073918902061,138.06163549572594,112.64299444519335
Deaths,Low-middle SDI,Both,Age-standardized,Ischemic heart disease,Rate,1995,141.38867676651165,150.19763169961425,131.81462772640012
Deaths,Global,Male,All ages,Ischemic heart disease,Number,2004,3647202.2076885393,3756036.5569507894,3503812.0410350594
Deaths,Global,Female,All ages,Ischemic heart disease,Number,2004,3125160.335856089,3277412.7011415493,2870996.825130222
Deaths,Global,Both,All ages,Ischemic heart disease,Number,2004,6772362.54354463,6998882.8839739645,6380051.771451227
Deaths,Global,Male,All ages,Ischemic heart disease,Rate,2004,112.91750489003127,116.28702005952694,108.47814043413591
Deaths,Global,Female,All ages,Ischemic heart disease,Rate,2004,98.01653301561558,102.79172768882577,90.04502964838035
Deaths,Global,Both,All ages,Ischemic heart disease,Rate,2004,105.5152729435128,109.04452221125047,99.40296310629466
Deaths,Global,Male,Age-standardized,Ischemic heart disease,Rate,2004,165.83570169477497,171.2706774418627,157.9378139036371
Deaths,Global,Female,Age-standardized,Ischemic heart disease,Rate,2004,112.26292546956324,117.99138529785404,102.38046944983653
Deaths,Global,Both,Age-standardized,Ischemic heart disease,Rate,2004,136.91599611874935,141.9253097249627,127.66582238452409
Deaths,Middle SDI,Male,All ages,Diabetes mellitus type 2,Number,1997,105301.91112874787,110246.62775272653,100596.92178459963
Deaths,Middle SDI,Female,All ages,Diabetes mellitus type 2,Number,1997,134519.78083036494,141594.14282551492,127110.35411267047
Deaths,Middle SDI,Both,All ages,Diabetes mellitus type 2,Number,1997,239821.691959113,249402.49501371826,229087.90380811878
Deaths,Middle SDI,Male,All ages,Diabetes mellitus type 2,Rate,1997,10.920537120622035,11.433338463582407,10.432597156055952
Deaths,Middle SDI,Female,All ages,Diabetes mellitus type 2,Rate,1997,14.481979548964963,15.243583270762079,13.684303805421203
Deaths,Middle SDI,Both,All ages,Diabetes mellitus type 2,Rate,1997,12.667980315028847,13.174062244092216,12.100994835559934
Deaths,Middle SDI,Male,Age-standardized,Diabetes mellitus type 2,Rate,1997,20.306530501168066,21.27072999521761,19.28685893464066
Deaths,Middle SDI,Female,Age-standardized,Diabetes mellitus type 2,Rate,1997,23.212135055116597,24.46993516730253,21.698507886905524
Deaths,Middle SDI,Both,Age-standardized,Diabetes mellitus type 2,Rate,1997,21.869314472234507,22.80772054117345,20.673732046134432
Deaths,High-income,Male,All ages,Diabetes mellitus type 2,Number,1997,78877.52322716177,81079.52362137589,75156.26451147742
